Comando,NomeCat,IDProduto,CodProd,NomeProd,Peso,Descricao,DescrLonga,DescrURL,URLTarget,Estoque,EstoqueMinimo,Disponivel,ICMS,Custo,Preco,PrecoProm,PrecoB2B,PrecoB2BProm,DataPromInicio,DataPromFim,Lancamento,EmDestaque,ImagemProd,ImagemDet,ImagemAmp,Adicional1,Adicional2,Adicional3,AdicionalD1,AdicionalD2,AdicionalD3,Cores,OrdemProd,IDProdutoPai,RamoProd,MaisProd,DataVencimento,DiasAvisoVencimento,DiasReposicao,IDParceiroProd,DescrHTM,MetaKeywordsProd,MaxParcelasProd,XMLParcelasProd,CodBarrasProd,Embalavel,IsProdutoGrande,LarguraProd,AlturaProd,ProfundidadeProd,CodVideo,ProdMPN,TitleProd,URLProd,VendaConjunta,MetaDescriptionProd,IDsFiltroItem
"A","PROGENEX",5637569,"","Bone Progenex USA Azul",0,"","Tamanho único. 
80% acrílico
20% lã
6-painel, estruturada, de alto perfil 3 3/4 """" coroa
Costura oito linhas na viseira plana
Plástico, tirando fechamento ajustável
Painel frontal mais duro.
","",False,0,0,True,0,0,140,0,0,0,,,False,False,"BoneProgenexUSAPEQUENO.jpg","BoneProgenexUSAMEDIO.jpg","BoneProgenexUSAGRANDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","bone-progenex-usa-azul-83999270","","",""
"A","PROGENEX",5647243,"","Camiseta Progenex Brasil Masculina",300,"","Sua camiseta favorita para treinos e passeio, ainda melhor.
Esta camiseta é fabricada de construção de poli / algodão, que garante que não haja perda de forma , ou pior - encolhimento.
Confortável e durável.
(Slim), não aperta. Um modelo bem desenhado.
Dimensões tradicionais.
Carvão vegetal: 50% algodão / 50 % poliéster","",False,1,0,True,0,0,120,0,0,0,,,False,False,"brasilPEQUENO.jpg","brasilMEDIO.jpg","brasilGRANDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","camiseta-progenex-brasil-masculina-4752750","","",""
"A","PROGENEX",5326747,"","Ícone Zip Hoodie",300,"","","",False,4,0,True,0,0,290,0,0,0,,,False,False,"principal138.JPG","detalhe138.JPG","ampliada138.JPG","130046","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","icone-zip-hoodie-98942202","","",""
"A","PROGENEX",5252937,"","Men’s Icon Tank",100,"","Sua regata favorita para treinos e passeio, ainda melhor.
Esta camiseta é fabricada de construção de poli / algodão, que garante que não haja perda de forma , ou pior - encolhimento.
Confortável e durável.
(Slim), não aperta. Um modelo bem desenhado.
Dimensões tradicionais.
Carvão vegetal: 50% algodão / 50 % poliéster","",False,1,0,True,0,0,120,0,0,0,,,False,False,"principal14.JPG","detalhe14.JPG","ampliada14.JPG","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","men-s-icon-tank-52428836","","",""
"A","PROGENEX",5549860,"","Men’s PRGNX Floral",300,"","Camiseta favorita para treinos e passeio, ainda melhor.

Esta camiseta é fabricada de construção de poli / algodão, que garante que não haja perda de forma , ou pior - encolhimento.

Confortável e durável.

(Slim), não aperta. Um modelo bem desenhado.
Dimensões tradicionais.","",False,0,0,True,0,0,120,0,0,0,,,False,False,"PRGNXfloralPEQUENO.jpg","PRGNXfloralMEDIO.jpg","PRGNXfloralGRANDE.jpg","129628,129629,129630,129848","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","men-s-prgnx-floral-47893924","","",""
"A","PROGENEX",5255521,"","Men’s PRGNX T-Shirt",100,"","Sua camiseta favorita para treinos e passeio, ainda melhor.
Esta camiseta é fabricada de construção de poli / algodão, que garante que não haja perda de forma , ou pior - encolhimento.
Confortável e durável.
(Slim), não aperta. Um modelo bem desenhado.
Dimensões tradicionais.
Carvão vegetal: 50% algodão / 50 % poliéster","",False,0,0,True,0,0,120,0,0,0,,,False,False,"principal31.JPG","detalhe31.JPG","ampliada31.JPG","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","men-s-prgnx-t-shirt-80477541","","",""
"A","PROGENEX",5971597,"","Men's American Built Strength Tee",200,"","","",False,0,0,True,0,0,120,0,0,0,,,False,False,"americampretoPequeno.jpg","americampretoMedio.jpg","americampretoGrande.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","men-s-american-built-strength-tee-49013919","","",""
"A","PROGENEX",5971601,"","Men's American Strength Tee",200,"
","","",False,1,0,True,0,0,120,0,0,0,,,False,False,"americamcinzaPequeno.jpg","americamcinzaMedio.jpg","americamcinzaGrande.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","men-s-american-strength-tee-25809878","","",""
"A","PROGENEX",5637624,"","Men's Wolves Circus Tee",300,"","Sua camiseta favorita para treinos e passeio, ainda melhor.
Esta camiseta é fabricada de construção de poli / algodão, que garante que não haja perda de forma , ou pior - encolhimento.
Confortável e durável.
(Slim), não aperta. Um modelo bem desenhado.
Dimensões tradicionais.
Carvão vegetal: 50% algodão / 50 % poliéster","",False,0,0,True,0,0,120,0,0,0,,,False,False,"LoboPEQUENO.jpg","LoboMEDIO.jpg","LoboGRANDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","men-s-wolves-circus-tee-63377017","","",""
"A","PROGENEX",5637659,"","Moleton Progenex Triangle Icon Zip Hoodie",400,"","","",False,0,0,True,0,0,220,0,0,0,,,False,False,"hoodiePEQUENO.jpg","hoodieMEDIO.jpg","hoodieGRANDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","moleton-progenex-triangle-icon-zip-hoodie-13943118","","",""
"A","PROGENEX",5462806,"1085167","More Muscle - Loca Mocha 1440 g",1440,"<span style=""font-style: italic;""><span style=""font-weight: bold;"">* ESSE PRODUTO LEVA DE 3 A 4 DIAS ÚTEIS PARA SER DESPACHADO A PARTIR DA DATA DE APROVAÇÃO DA COMPRA</span></span>.","* <span style=""font-style: italic;""><span style=""font-weight: bold;"">ESSE PRODUTO LEVA DE 3 A 4 DIAS ÚTEIS PARA SER DESPACHADO A PARTIR DA DATA DE APROVAÇÃO DA COMPRA</span></span>.

<br><br>PROGENEX More Muscle tem como alvo as fibras musculares do tipo II, ajudando em um aumento significativo de tamanho e força.

PROGENEX More Muscle alimenta somente os músculos, e não as suas células adiposas, o que vai lhe ajudar a alcançar sua melhor composição corporal possível!

PROGENEX More Muscle ajuda sua taxa metabólica a queimar mais energia, mesmo após o treinamento.

PROGENEX More Muscle apresenta um total de 20% mais de BCAAs e leucinas do que um isolado protéico comum. A quantidade precisa de BCAAs adicionado ao PROGENEX More Muscle foi cuidadosamente calibrada, pois o teor de leucinas está diretamente relacionado com a quantidade de proteína que seu corpo vai integrar a sua musculatura. Esta combinação sinérgica não pode ser replicada por uma simples adição de leucina extra em um isolado proteico qua","",False,45,0,True,0,0,350,0,0,0,,,False,True,"principal374.JPG","detalhe374.JPG","ampliada374.JPG","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","more-muscle---loca-mocha--promocao-a-preco-de-eua--75686282","","",""
"A","PROGENEX",5393230,"1085170","Recovery - Loco Mocha 1110 g",1110,"PROGENEX Recovery dá a seus músculos exatamente o que eles precisam para se recuperar mais rápido e com mais força, de modo que você possa utilizá-lo de novo, de novo e de novo!","PROGENEX Recovery dá a seus músculos exatamente o que eles precisam para se recuperar mais rápido e com mais força, de modo que você possa utilizá-lo de novo, de novo e de novo!
A chave é que ele contém o isolado proteico da mais elevada qualidade disponível, que foi hidrolisado por meio de um processo enzimático altamente específico. Este procedimento ""corta"" a proteína em pequenas sequências de peptideos que podem ser rapidamente absorvidos pela corrente sanguínea. Absorção rápida é essencial para o processo de recuperação, e essas frações protéicas já provaram fazer exatamente isso!
O quão melhor é o desempenho dos atletas ao utilizar o PROGENEX Recovery? Um ensaio clínico universitário demonstrou que os atletas que consumiram proteínas hidrolisadas pós-treino não só se recuperam mais rápido, eles recuperaram com mais força do que os atletas que consumiram água ou uma proteína simples proteína isolada.
&#9679; Imediatamente após o treinamento, adicione 2 colheres de PROGENEX Recovery a 12oz (300ml)
","",False,125,0,True,0,0,320,0,234,0,,,True,True,"principal346.JPG","detalhe346.JPG","ampliada346.JPG","","","","","","","",0,,1003,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","recovery---loco-mocha--promocao-a-preco-de-eua--2276248","","",""
"A","PROGENEX",5281217,"1085171","Recovery - Tropical Vanilla 1110 g",1110,"","PROGENEX Recovery dá a seus músculos exatamente o que eles precisam para se recuperar mais rápido e com mais força, de modo que você possa utilizá-lo de novo, de novo e de novo!
A chave é que ele contém o isolado proteico da mais elevada qualidade disponível, que foi hidrolisado por meio de um processo enzimático altamente específico. Este procedimento ""corta"" a proteína em pequenas sequências de peptideos que podem ser rapidamente absorvidos pela corrente sanguínea. Absorção rápida é essencial para o processo de recuperação, e essas frações protéicas já provaram fazer exatamente isso!
O quão melhor é o desempenho dos atletas ao utilizar o PROGENEX Recovery? Um ensaio clínico universitário demonstrou que os atletas que consumiram proteínas hidrolisadas pós-treino não só se recuperam mais rápido, eles recuperaram com mais força do que os atletas que consumiram água ou uma proteína simples proteína isolada.
&#9679; Imediatamente após o treinamento, adicione 2 colheres de PROGENEX Recovery a 12oz (300ml)
","",False,82,0,True,0,0,320,0,234,0,,,False,False,"principal99.JPG","detalhe99.JPG","ampliada99.JPG","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","recovery---tropical-vanilla-54626101","","",""
"A","PROGENEX",5648908,"","Regata Feminina Progenex Brasil",300,"","Sua regata favorita para treinos e passeio, ainda melhor.
Esta camiseta é fabricada de construção de poli / algodão, que garante que não haja perda de forma , ou pior - encolhimento.
Confortável e durável.
(Slim), não aperta. Um modelo bem desenhado.
Dimensões tradicionais.
Carvão vegetal: 50% algodão / 50 % poliéster","",False,1,0,True,0,0,120,0,0,0,,,False,False,"brasilGRANDEBBPEQUENO.jpg","brasilGRANDEBBMEDIO.jpg","brasilGRANDEBBGRANDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","regata-feminina-progenex-brasil-70484561","","",""
"A","PROGENEX",5296806,"","Regata Progenex Brasil",100,"Regata Feminina","Sua regata favorita para treinos e passeio, ainda melhor.
Esta camiseta é fabricada de construção de poli / algodão, que garante que não haja perda de forma , ou pior - encolhimento.
Confortável e durável.
(Slim), não aperta. Um modelo bem desenhado.
Dimensões tradicionais.
Carvão vegetal: 50% algodão / 50 % poliéster","",False,0,0,True,0,0,120,0,0,0,,,False,False,"principal111.JPG","detalhe111.JPG","ampliada111.JPG","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","regata-progenex-brasil-87473696","","",""
"A","PROGENEX",5248643,"1085207","Shaker Bottle",130,"","","",False,229,0,True,0,0,40,0,30,0,,,False,False,"shakerapeq.JPG","shakeramed.JPG","shakeragra.JPG","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","shaker-bottle-7452029","","",""
"A","PROGENEX",5248607,"1085169","Whey Hidrolizado Recovery - Belgian Chocolate 1110 g",1110,"<span style=""font-weight: bold;""><span style=""font-style: italic;"">* ESSE PRODUTO LEVA DE 3 A 4 DIAS ÚTEIS PARA SER DESPACHADO A PARTIR DA DATA DE APROVAÇÃO DA COMPRA.</span></span>","*<span style=""font-style: italic;""><span style=""font-weight: bold;""> ESSE PRODUTO LEVA DE 3 A 4 DIAS ÚTEIS PARA SER DESPACHADO A PARTIR DA DATA DE APROVAÇÃO DA COMPRA.</span></span><br><br>&nbsp;PROGENEX Recovery dá a seus músculos exatamente o que eles precisam para se recuperar mais rápido e com mais força, de modo que você possa utilizá-lo de novo, de novo e de novo!
A chave é que ele contém o isolado proteico da mais elevada qualidade disponível, que foi hidrolisado por meio de um processo enzimático altamente específico. Este procedimento ""corta"" a proteína em pequenas sequências de peptideos que podem ser rapidamente absorvidos pela corrente sanguínea. Absorção rápida é essencial para o processo de recuperação, e essas frações protéicas já provaram fazer exatamente isso!
&#9679; Imediatamente após o treinamento, adicione 2 colheres de PROGENEX Recovery a 12oz (300ml) água
","",False,322,0,True,0,0,320,0,234,0,,,False,False,"recoverypequeno.JPG","recverymedio.JPG","recoverygrande.JPG","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","recovery---belgian-chocolate-54041690","","",""
"A","PROGENEX",5247695,"1085166","Whey Isolado- Hidrolizado More Muscle - Belgian Chocolate 1440 g",1440,"*<span style=""font-style: italic;""><span style=""font-weight: bold;""> ESSE PRODUTO LEVA DE 3 A 4 DIAS ÚTEIS PARA SER DESPACHADO A PARTIR DA DATA DE APROVAÇÃO DA COMPRA.
</span></span>","*<span style=""font-style: italic;""><span style=""font-weight: bold;""> ESSE PRODUTO LEVA DE 3 A 4 DIAS ÚTEIS PARA SER DESPACHADO A PARTIR DA DATA DE APROVAÇÃO DA COMPRA</span></span><br>.

PROGENEX More Muscle tem como alvo as fibras musculares do tipo II, ajudando em um aumento significativo de tamanho e força.

PROGENEX More Muscle alimenta somente os músculos, e não as suas células adiposas, o que vai lhe ajudar a alcançar sua melhor composição corporal possível!

PROGENEX More Muscle ajuda sua taxa metabólica a queimar mais energia, mesmo após o treinamento.

PROGENEX More Muscle apresenta um total de 20% mais de BCAAs e leucinas do que um isolado protéico comum. A quantidade precisa de BCAAs adicionado ao PROGENEX More Muscle foi cuidadosamente calibrada, pois o teor de leucinas está diretamente relacionado com a quantidade de proteína que seu corpo vai integrar a sua musculatura. Esta combinação sinérgica não pode ser replicada por uma simples adição de leucina extra em um isolado proteico qualque","",False,233,0,True,0,0,350,0,261,0,,,False,False,"proge_prin.JPG","proge_media.JPG","proge_grande.JPG","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,200,300,40,"","","","more-muscle---belgian-chocolate-30857486","","",""
"A","PROGENEX",5375103,"","Women’s American Strength Tank",150,"","Sua regata favorita para treinos e passeio, ainda melhor.
Esta camiseta é fabricada de construção de poli / algodão, que garante que não haja perda de forma , ou pior - encolhimento.
Confortável e durável.
(Slim), não aperta. Um modelo bem desenhado.
Dimensões tradicionais.
Carvão vegetal: 50% algodão / 50 % poliéster","",False,1,0,True,0,0,120,0,0,0,,,False,False,"principal303.JPG","detalhe305.JPG","ampliada305.JPG","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","women-s-american-strength-tank-18262881","","",""
"A","PROGENEX",5252452,"","Women’s Flyer Tank",0,"","Sua regata favorita para treinos e passeio, ainda melhor.
Esta camiseta é fabricada de construção de poli / algodão, que garante que não haja perda de forma , ou pior - encolhimento.
Confortável e durável.
(Slim), não aperta. Um modelo bem desenhado.
Dimensões tradicionais.
Carvão vegetal: 50% algodão / 50 % poliéster","",False,1,0,True,0,0,120,0,0,0,,,False,False,"principal6.JPG","detalhe6.JPG","ampliada6.JPG","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","women-s-flyer-tank-393314","","",""
"A","PROGENEX",5252435,"","Women’s Headdress Tank",0,"","Sua regata favorita para treinos e passeio, ainda melhor.
Esta camiseta é fabricada de construção de poli / algodão, que garante que não haja perda de forma , ou pior - encolhimento.
Confortável e durável.
(Slim), não aperta. Um modelo bem desenhado.
Dimensões tradicionais.
Carvão vegetal: 50% algodão / 50 % poliéster","",False,1,0,True,0,0,120,0,0,0,,,False,False,"principal5.JPG","detalhe5.JPG","ampliada5.JPG","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","women-s-headdress-tank-44091433","","",""
"A","PROGENEX",5252580,"","Women’s Icon Bra",0,"","","",False,1,0,True,0,0,120,0,0,0,,,False,False,"principal11.JPG","detalhe11.JPG","ampliada11.JPG","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","women-s-icon-bra-34676761","","",""
"A","PROGENEX",5255447,"","Women’s Panther Tee",0,"","","",False,1,0,True,0,0,120,0,0,0,,,False,False,"principal24.JPG","detalhe24.JPG","ampliada24.JPG","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","women-s-panther-tee-17684573","","",""
"A","PROGENEX",5637650,"","Women’s PRGNX Caddy Tee",300,"","Sua camiseta favorita para treinos e passeio, ainda melhor.
Esta camiseta é fabricada de construção de poli / algodão, que garante que não haja perda de forma , ou pior - encolhimento.
Confortável e durável.
(Slim), não aperta. Um modelo bem desenhado.
Dimensões tradicionais.
Carvão vegetal: 50% algodão / 50 % poliéster","",False,1,0,True,0,0,120,0,0,0,,,False,False,"PRXrosaPEQUENO.jpg","PRXrosaMEDIO.jpg","PRXrosaGANDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","women-s-prgnx-caddy-tee-50477237","","",""
"A","PROGENEX",5251993,"","Women’s PRGNX Double Down Tank",0,"","","",False,1,0,True,0,0,120,0,0,0,,,False,False,"WomensPRGNXDoubleDown.JPG","media.JPG","grande.JPG","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","women-s-prgnx-double-down-tank-9313602","","",""
"A","PROGENEX",5549843,"","Women’s PRGNX Floral",300,"","Sua regata favorita para treinos e passeio, ainda melhor.

Esta camiseta é fabricada de construção de poli / algodão, que garante que não haja perda de forma , ou pior - encolhimento.

Confortável e durável.

(Slim), não aperta. Um modelo bem desenhado.
Dimensões tradicionais.

Carvão vegetal: 50% algodão / 50 % poliéster","",False,0,0,True,0,0,120,0,0,0,,,False,False,"regataFemFloralPEQUENA.jpg","regataFemFloralMEDIA.jpg","regataFemFloralGRANDE.jpg","129628,129629,129630","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","women-s-prgnx-icon-world-tank-88544863","","",""
"A","PROGENEX",5561083,"1085322","Women’s PRGNX Icon Tank",150,"","Sua regata favorita para treinos e passeio, ainda melhor.
Esta camiseta é fabricada de construção de poli / algodão, que garante que não haja perda de forma , ou pior - encolhimento.
Confortável e durável.
(Slim), não aperta. Um modelo bem desenhado.
Dimensões tradicionais.
Carvão vegetal: 50% algodão / 50 % poliéster
","",False,0,0,True,0,0,120,0,0,0,,,False,False,"1.jpg","2.jpg","3.jpg","129629","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","women-s-prgnx-icon-tank-17109317","","",""
"A","PROGENEX",5375226,"","Women’s PRGNX Icon World Tank",0,"","Sua regata favorita para treinos e passeio, ainda melhor.
Esta camiseta é fabricada de construção de poli / algodão, que garante que não haja perda de forma , ou pior - encolhimento.
Confortável e durável.
(Slim), não aperta. Um modelo bem desenhado.
Dimensões tradicionais.
Carvão vegetal: 50% algodão / 50 % poliéster","",False,1,0,True,0,0,120,0,0,0,,,False,False,"principal307.JPG","detalhe307.JPG","ampliada307.JPG","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","women-s-prgnx-icon-world-tank-95339602","","",""
"A","PROGENEX",5252991,"","Women’s PRGNX Panther Tank",0,"","","",False,1,0,True,0,0,120,0,0,0,,,False,False,"principal17.JPG","detalhe17.JPG","ampliada17.JPG","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","women-s-prgnx-panther-tank-4270572","","",""
"A","PROGENEX",5252590,"","Women’s PRGNX Premium Tee",150,"","","",False,1,0,True,0,0,120,0,0,0,,,False,False,"principal12.JPG","detalhe12.JPG","ampliada12.JPG","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","women-s-prgnx-premium-tee-26169986","","",""
"A","PROGENEX",5561322,"","Women’s PRGNX Premium Tee",150,"","","",False,1,0,True,0,0,120,0,0,0,,,False,False,"Premium_Tshirt_HEATHER_BLUE-PEQUENO.jpg","Premium_Tshirt_HEATHER_BLUE-MEDIO.jpg","Premium_Tshirt_HEATHER_BLUE-GRANDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","women-s-prgnx-premium-tee-21308536","","",""
"A","PROGENEX",5249557,"","Women’s PRGNX Stars Tank",150,"","","",False,1,0,True,0,0,120,0,0,0,,,False,False,"WomensPRGNXStarsTankp.JPG","WomensPRGNXStarsTankm.JPG","WomensPRGNXStarsTankg.JPG","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","women-s-prgnx-stars-tank-8796329","","",""
"A","PROGENEX",5561372,"","Women’s PROGENEX Brasil",150,"","","",False,0,0,True,0,0,120,0,0,0,,,False,False,"PROGENEXmodeloAntigoPEQUENO.jpg","PROGENEXmodeloAntigoMEDIO.jpg","PROGENEXmodeloAntigoGRANDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","women-s-progenex-brasil-16508121","","",""
"A","PROGENEX",5450145,"","Women’s Progenex Goods Tee",0,"","Sua camiseta favorita para treinos e passeio, ainda melhor.
Esta camiseta é fabricada de construção de poli / algodão, que garante que não haja perda de forma , ou pior - encolhimento.
Confortável e durável.
(Slim), não aperta. Um modelo bem desenhado.
Dimensões tradicionais.
Carvão vegetal: 50% algodão / 50 % poliéster","",False,0,0,True,0,0,120,0,0,0,,,False,False,"principal373.JPG","detalhe373.JPG","ampliada373.JPG","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","women-s-progenex-goods-tee-71696108","","",""
"A","PROGENEX",5971607,"","Women's American Built Strength Tank",200,"","","",False,1,0,True,0,0,120,95.9,0,0,05/03/2018,10/03/2018,False,False,"americampretoFPequeno.jpg","americampretoFMedio.jpg","americampretoFGrande.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","women-s-american-built-strength-tank-87778872","","",""
"A","PROGENEX",5971604,"","Women's American Strength Tank",200,"","","",False,1,0,True,0,0,120,95.9,0,0,05/03/2018,10/03/2018,False,False,"americamcinzaFPequeno.jpg","americamcinzaFMedio.jpg","americamcinzaFGrande.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","women-s-american-strength-tank-45611209","","",""
"A","PROGENEX",5971704,"","Women's Dark Side Triangle Tank",200,"","","",False,1,0,True,0,0,120,95.9,0,0,05/03/2018,10/03/2018,False,False,"americamCorFPequeno.jpg","americamCorFMedio.jpg","americamCorFGrande.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","women-s-dark-side-triangle-tank-43972415","","",""
"A","REEBOK",5396648,"","",0,"","","",False,0,0,True,0,0,559.2,0,0,0,,,False,False,"","","","129854","","","","","","",0,5382411,,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","tenis-reebok-nano-6-0-51623172","","",""
"A","REEBOK",5396654,"","",0,"","","",False,0,0,True,0,0,559.2,0,0,0,,,False,False,"","","","129676","","","","","","",0,5382411,,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","tenis-reebok-nano-6-0-45579165","","",""
"A","REEBOK",5396659,"","",0,"","","",False,0,0,True,0,0,559.2,0,0,0,,,False,False,"","","","129855","","","","","","",0,5382411,,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","tenis-reebok-nano-6-0-90322512","","",""
"A","REEBOK",5396667,"","",0,"","","",False,0,0,True,0,0,559.2,0,0,0,,,False,False,"","","","129682","","","","","","",0,5382411,,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","tenis-reebok-nano-6-0-22394961","","",""
"A","REEBOK",5396668,"","",0,"","","",False,1,0,True,0,0,559.2,0,0,0,,,False,False,"","","","131136","","","","","","",0,5382411,,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","tenis-reebok-nano-6-0-45530337","","",""
"A","REEBOK",5269001,"","",0,"","Apresentando nosso mais leve, resistente e inovador Nano. Pela primeira vez, o meshl do Nano é feito com infusão de Kevlar® para dar mais durabilidade contra os atritos. E mais, o molde da entressola foi repensada para ajustar melhor e dar melhor suporte ao pé durante levantamento de barra. Experimente este tênis em seu WOD e tire sua própria conclusão.

Infusão de DuPont™ Kevlar® ipara circulação de ar e extrema durabilidade
CMEVA para melhor amortecimento, além de palmilha e encaixe do calcanhar anatômicos para ajuste seguro
NanoShell Polyurethane para proteção extra contra o atrito com a entressoola e apoio para o pé durante exercícios pesados","",False,0,0,True,0,0,399,0,0,0,,,False,False,"","","","129678","","","","","","",0,5268910,,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","tenis-reebok-crossfit-nano-5-0-8414859","","",""
"A","REEBOK",5269607,"","REEBOK NANO 5.0",0,"","Introduzindo nosso Nano mais leve, mais forte, mais inovador ainda. Pela primeira vez na história, a malha do Nano superior é infundida com Kevlar® durável para proteção à abrasão nível de elite. Além disso, a forma inteira entressola tem sido re-projetado para caber mais precisamente e apoiar o pé melhor durante cargas pesadas. Não acredita? Colocá-lo para o WOD, e veja por si mesmo.

DuPont ™ Kevlar® infundido malha superior para o fluxo de ar e extrema durabilidade
CMEVA sola para melhor almofada e um calcanhar anatômica e palmilha para um ajuste seguro
Nanoshell poliuretano para uma defesa extra contra a abrasão entressola e apoio para o pé durante cargas pesadas
borracha de carbono RopePro para suportar exigindo manobras
padrões lug sola levantadas para melhor contato área de superfície e melhorar a tração
toe 3mm de calcanhar cair plataforma para maior estabilidade durante qualquer WOD","",False,1,0,True,0,0,399,0,0,0,,,False,False,"principal96.JPG","detalhe96.JPG","ampliada96.JPG","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","","","",""
"A","REEBOK",5268910,"","TÊNIS REEBOK  NANO 5.0",0,"","Infusão de DuPont™ Kevlar® ipara circulação de ar e extrema durabilidade
CMEVA para melhor amortecimento, além de palmilha e encaixe do calcanhar anatômicos para ajuste seguro
NanoShell Polyurethane para proteção extra contra o atrito com a entressoola e apoio para o pé durante exercícios pesados

Apresentando nosso mais leve, resistente e inovador Nano. Pela primeira vez, o meshl do Nano é feito com infusão de Kevlar® para dar mais durabilidade contra os atritos. E mais, o molde da entressola foi repensada para ajustar melhor e dar melhor suporte ao pé durante levantamento de barra. Experimente este tênis em seu WOD e tire sua própria conclusão.","",False,1,0,True,0,0,399,0,0,0,,,False,False,"principal70.JPG","detalhe70.JPG","ampliada70.JPG","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","tenis-reebok-crossfit-nano-5-0-46537417","","",""
"A","REEBOK",5382411,"","TENIS REEBOK NANO 6.0 20% de desconto",400,"O Tênis Reebok Nano 6.0 é confeccionado em material sintético e possui tecnologia Kevlar, uma fibra resistente e de extrema durabilidade, que proporciona proteção contra fortes atritos.
","O Tênis Reebok 
 Nano 6.0 é confeccionado em material sintético e possui tecnologia Kevlar, uma fibra resistente e de extrema durabilidade, que proporciona proteção contra fortes atritos.


Cabedal

O cabedal é confeccionado em material sintético e conta com detalhes em mesh para maior respirabilidade e ventilação para os pés. Possui um visual minimalista e resistente que oferece proteção 360º e alto desempenho.


Tecnologias

Conta com tecnologia nanoshell, uma camada em poliuretano com proteção extra contra a abrasão durante cargas mais pesadas. Possui também a tecnologia duragrip, uma camada na ponta do tênis para proteção contra o desgaste.


Solado

Confeccionado em borracha, possui a tecnologia metasplit, que são sulcos que permitem maior flexibilidade e maior equilíbrio durante os exercícios. Conta também com a tecnologia rodepro, uma proteção para melhor aderência e apoio durante atividades mais pesadas, sendo considerado um material indestrutível.


","",False,9,1,True,0,0,559.2,0,0,0,04/08/2016,31/08/2016,False,False,"principal348.JPG","detalhe348.JPG","ampliada348.JPG","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,200,300,150,"","","","tenis-reebok-nano-6-0-40099734","","",""
